1,"2021-11-24 08:48",1,2,1,1,0,1,0,2,"2021-11-24 08:51",70,1,1,10,5,0,,2,1,0,0,0,0,2,3,2,7,2,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,4,0,0,,12,0,3,4,4,3,2,2,0,0,0,0,0,,2,,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,1,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,21,1,,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,,4,,,,,,4,,2,4,4,4,3,3,2,2,2,4,3,2,2,4,3,3,5,4,4,5,4,4,4,2,3,2,4,4,4,4,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,3,3,3,4,2,3,3,2,7,5,10,9,9,9,9,5,9,9,9,9,5,9,9,9,131,2,5,4,2,2,3,3,3,4,2,3,2,3,2,1,2,3,3,2,3,2,3,2,2,3,3,2,2,2,3,2,3,3,2,2,2,3,3,3,4,2,4,3,4,3,3,,,,,,,,,,,,0
2,"2022-05-01 07:06",1,2,1,1,1,,0,2,"2022-05-01 07:22",80,1,1,12,5,0,,3,0,1,0,0,0,2,4,3,9,2,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3,2,5,1,1,2,8,0,1,1,2,1,1,2,0,0,0,0,0,,0,,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,0,0,1,1,0,0,0,0,0,,1,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,2,4,4,2,4,4,2,1,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,2,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0
3,"2022-04-25 18:48",1,2,1,1,0,1,0,2,"2022-04-25 18:48",70,1,1,10,5,0,,2,1,0,0,0,0,2,2,1,5,2,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,4,0,0,,12,0,4,3,4,3,2,2,0,0,0,0,0,,2,,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,1,0,0,0,1,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,21,1,,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,,4,4,,,,,,,2,3,5,5,3,3,3,3,2,4,3,3,2,4,2,2,5,5,4,5,5,5,5,1,3,1,5,4,4,4,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,3,3,3,3,4,3,3,5,4,5,3,4,3,4,3,3,3,2,9,1,10,10,10,10,10,7,10,10,10,10,5,9,5,10,136,2,4,4,1,3,2,4,3,5,1,2,2,2,3,1,2,3,2,2,3,2,3,2,2,3,2,2,2,2,3,2,3,3,2,2,2,3,4,2,3,3,4,3,4,3,3,3,2,3,3,3,3,3,3,3,2,3,2
4,"2022-02-09 19:42",1,2,1,1,0,1,0,2,"2022-02-09 19:45",75,1,1,10,5,0,,5,0,1,0,0,0,4,5,3,12,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0
5,"2022-02-21 20:43",1,2,1,1,0,1,0,2,"2022-02-21 20:44",75,1,1,10,5,0,,5,0,1,0,0,0,4,5,2,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,,9,0,2,4,3,4,0,2,0,0,0,0,0,,4,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,8,1,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,7,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,0,1,0,0,0,0,0,0,0,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,3,4,4,4,3,3,4,1,4,3,2,2,2,2,2,2,2,4,3,3,5,1,1,2,2,3,4,3,4,0,2,2,2,3,2,3,2,2,4,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,2,7,4,6,5,9,7,7,5,8,7,5,7,6,3,2,7,95,2,2,5,2,4,3,4,3,4,2,4,2,4,2,2,4,3,3,3,3,3,3,2,3,4,2,2,3,1,3,3,4,3,2,4,2,4,4,4,4,3,4,4,4,3,3,4,3,4,3,4,4,3,3,3,2,4,2
6,"2022-04-25 13:29",1,2,1,0,,,,2,"2022-04-25 13:29",77,1,1,1,5,0,,5,1,0,0,0,0,4,5,5,14,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,2,2,0,1,5,1,5,3,2,0,0,0,0,0,,3,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0
7,"2022-03-23 13:58",1,2,1,1,0,1,0,2,"2022-03-23 13:59",72,1,1,1,5,0,,5,0,1,0,0,0,3,4,3,10,2,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0
8,"2022-02-11 14:59",2,2,1,0,,,,2,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0
9,"2022-03-23 16:33",2,2,,,,,,0,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0
10,"2021-07-19 16:36",1,2,1,1,0,0,,2,"2021-07-19 16:37",87,2,2,1,5,0,,5,0,1,0,0,0,3,4,3,10,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,,3,0,2,4,3,4,2,2,0,0,0,0,0,,,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,7,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,,12,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,3,4,4,3,4,2,1,1,2,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,4,5,4,4,5,4,4,4,4,3,4,4,4,5,4,2,2,2,7,8,1,2,3,7,2,2,2,7,5,4,5,1,2,2,60,2,2,5,1,4,4,4,3,4,1,4,2,4,1,1,4,1,3,3,3,2,2,1,3,4,2,1,1,1,1,3,4,2,1,3,2,1,3,2,4,1,3,4,4,4,2,4,1,3,1,4,3,2,4,4,2,4,2
